time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,FeeTotNtv,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,HashRate,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,SplyExNtv,SplyExUSD,SplyExpFut10yr,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2024-05-02,744998.0,53093439.0,1714710276.0,1714710276.0,145.0,2.050901531028,1165241347389.504,1165225652951.447,34.86927785,28192.67626827,1668163724.79638,34107.20008066,2018126742.8294609,635054046.1192688,453.125,26811455.592425868,1.0,59170.1088936295,103.71844295428404,-9.710485775702962,,,,,19693074.24267659,2613144.35839053,154620036240.74124,20755823.4375,563418.0,1021107.0,15829327094.8138
2024-05-03,731936.0,53122857.0,1714796662.0,1714796662.0,129.0,2.180678249434,1240367193696.9216,1240353251151.4453,34.64122185,19140.69267037,1205550792.7680454,18157.12023134,1143601805.1301548,564979117.283768,403.125,25390286.11472,1.0,62983.6554783752,118.26991485212488,-4.758128643600227,,,,,19693477.36767659,2614127.93082956,164647332971.76685,20755924.21875,437975.0,952269.0,16327186144.1375
2024-05-04,613171.0,53187812.0,1714884565.0,1714884565.0,141.0,2.210725676775,1258069746191.7712,1258054415188.9663,46.6176148,11950.55922154,763415233.6925389,12310.89836574,786434105.6029166,617535318.6404513,440.625,28147623.14549056,1.0,63881.1305429573,116.15807674349549,-6.65857490119393,,,,,19693917.99266567,2613767.59168536,166970428733.4036,20756034.375,668343.0,1167559.0,9029725334.89264
2024-05-05,573428.0,53207364.0,1714967748.0,1714967748.0,139.0,2.216655067084,1261769810812.1023,1261754987641.973,123.39594228,9584.84817458,614078180.4919028,7753.29193703,496734775.4282557,608775951.7476709,434.375,27829362.00894581,1.0,64067.5959918177,121.69130298346386,-5.651010382578157,,,,,19694352.36766567,2615644.02962729,167578024948.57126,20756142.96875,626139.0,1069289.0,7753748893.08393
2024-05-06,670316.0,53216842.0,1715054971.0,1715054971.0,122.0,2.186202853853,1245260648377.0237,1245248216614.9807,40.57671837,14764.17220297,933510602.7394736,19195.71424418,1213708599.9643416,534321336.312408,381.25,24105714.319887865,1.0,63228.1031341321,119.83408019190216,-8.54542043254411,,,,,19694733.61766567,2611212.48758608,165102012470.2263,20756238.28125,507965.0,932055.0,14093132482.153
2024-05-07,702887.0,53202967.0,1715142902.0,1715142902.0,122.0,2.157205469069,1228916076889.098,1228903980129.0986,35.91638629,17613.82571648,1099049878.3053024,19729.18688893,1231042068.791081,534321336.312408,381.25,23788856.143379245,1.0,62396.999720339,125.03825671957463,-10.081298181514851,,,,,19695114.86765475,2610822.82253462,162907510927.54736,20756333.59375,373579.0,802643.0,13220781325.324
2024-05-08,697417.0,53211921.0,1715227837.0,1715227837.0,127.0,2.110540935051,1202987566725.9587,1202974633638.2432,29.99070924,18536.56201094,1132199758.0145073,21106.91683822,1289195165.886814,556219750.3909875,396.875,24240837.038541064,1.0,61079.27442782,120.96204496335992,-14.827929266385324,,,,,19695511.74265472,2609428.26902284,159381985343.35736,20756432.8125,453934.0,947136.0,13478603263.1822
2024-05-09,671205.0,53221809.0,1715313792.0,1715313792.0,145.0,2.175223560734,1240816052414.6277,1240799555147.7131,30.3355985,19410.01469722,1222801623.365317,23783.87512129,1498348227.0313172,612635655.6510732,453.125,28546190.934454463,1.0,62998.4903381064,127.87556669105524,-8.796368910697371,,,,,19695964.8676547,2607042.54545318,164239744610.76447,20756546.09375,521126.0,1007812.0,11740991586.8101
2024-05-10,606931.0,53282673.0,1715398690.0,1715398690.0,145.0,2.102988744981,1199445712976.238,1199430123883.5544,31.61827711,22518.36343781,1371292714.1778865,22073.21243528,1344184512.9906983,599332434.9336824,453.125,27593790.85553498,1.0,60896.6418880772,125.65786039762554,-13.719013653153686,,,,,19696417.99264919,2608212.19109956,158831363769.50708,20756659.375,720578.0,1168289.0,12913363816.9243
2024-05-11,612137.0,53291184.0,1715487114.0,1715487114.0,159.0,2.100448702876,1198430676128.048,1198412248578.149,36.33618273,13454.26638845,818605638.1448635,13630.93832844,829354990.2092735,657199019.7430513,496.875,30231650.296622984,1.0,60843.5729240211,127.25428735329,-13.138377561811696,,,,,19696914.86764918,2608451.57317057,158707513510.9811,20756783.59375,712455.0,1137732.0,5455046417.61127
2024-05-12,573640.0,53259670.0,1715571887.0,1715571887.0,132.0,2.119745795365,1210031928139.5818,1210018144948.8945,21.76650346,15046.03385498,924297038.7087464,14888.91949024,914645303.0109881,545599186.5386837,412.5,25340400.80875949,1.0,61431.2746879018,128.86763953612143,-8.445601064292568,,,,,19697327.36764917,2609147.11770915,160283233289.13803,20756886.71875,562310.0,891262.0,5509089321.32595
2024-05-13,746125.0,53188868.0,1715661888.0,1715661888.0,147.0,2.168233271084,1238733522166.955,1238716810425.4116,26.56727678,25827.63298227,1624220791.47095,26688.02247671,1678328053.5104852,607599089.9064493,459.375,28888687.809454475,1.0,62886.9394491526,133.6218452311497,-2.5788789017175837,,,,,19697786.7426437,2609290.62516334,164090301549.8885,20757001.5625,541770.0,938086.0,13211250469.4027
2024-05-14,686207.0,53164629.0,1715745198.0,1715745198.0,136.0,2.121406641577,1212534592795.9192,1212520389302.327,21.80349699,19146.30146205,1178561442.538937,20488.66753761,1261191547.447874,562132490.5322264,425.0,26161115.97698713,1.0,61555.5670046756,126.04444163148064,-6.235060404079819,,,,,19698211.74263277,2609224.83774294,160612314329.94937,20757107.8125,422749.0,807552.0,12113667607.9972
2024-05-15,714393.0,53172949.0,1715830951.0,1715830951.0,141.0,2.275705533512,1305656862270.2595,1305640333801.4648,22.61964088,31503.69816774,2088113386.2328155,41035.90122596,2719922410.690164,582799130.9401395,440.625,29205300.14952331,1.0,66281.5322542373,145.25354625910353,4.55601134722734,,,,,19698652.36763277,2600392.89962021,172358025849.8666,20757217.96875,499145.0,925033.0,17172897069.1223
2024-05-16,689540.0,53179828.0,1715919641.0,1715919641.0,142.0,2.238813737175,1285745432661.9907,1285728520246.121,22.57077245,25957.7281717,1694241717.4755492,27081.35387636,1767579936.1004865,586932455.4505274,443.75,28963234.269069605,1.0,65269.2603246639,138.19990281823695,2.3272621650030287,,,,,19699096.11762728,2599978.73029133,169698688585.9739,20757328.90625,481822.0,893191.0,12906388209.7753
2024-05-17,743911.0,53172971.0,1716003347.0,1716003347.0,155.0,2.293532882786,1319013797948.891,1318994146727.1248,21.6140954,20553.30775753,1376176337.1467848,23974.86917841,1605271912.3728356,640665709.7975173,484.375,32432026.08403802,1.0,66956.4409476914,149.4350651615177,9.184336406249406,,,,,19699580.49262727,2597862.21908916,173943608262.6819,20757450.0,564502.0,1032142.0,11811647501.0708
2024-05-18,650957.0,53130870.0,1716090400.0,1716090400.0,128.0,2.293351817746,1319457427063.7263,1319442993884.5847,17.78384646,12803.02700113,857516030.1230063,14906.80861042,998422274.6919608,529065876.5931496,400.0,26791040.2765634,1.0,66977.6006914085,149.08455585227645,5.459687879211912,,,,,19699980.49262727,2596118.82234235,173881809830.2956,20757550.0,399736.0,787127.0,5878346194.85118
2024-05-19,637953.0,53087981.0,1716178156.0,1716178156.0,154.0,2.267741433359,1305342162215.1062,1305322301427.721,16.36852518,13298.92532412,881179749.2119973,14302.67883755,947687925.4501728,636532379.3351383,481.25,31887370.142544553,1.0,66259.4704260666,144.4921475265178,3.915834957921608,,,,,19700461.74262181,2595458.55911254,171973709639.59875,20757670.3125,641786.0,1021558.0,7041873685.29585
2024-05-20,706063.0,53075126.0,1716264362.0,1716264362.0,156.0,2.430732575262,1402750979194.1008,1402730526886.9873,17.7672926,23647.78550747,1683774414.5147943,26895.41903289,1915013074.7307928,644799034.3079053,487.5,34711073.762770325,1.0,71202.2025902981,165.90709406549792,9.697125852425629,,,,,19700949.24261848,2702394.78858641,192416461215.89536,20757792.1875,632582.0,1022562.0,18490055736.1398
2024-05-21,746087.0,53042063.0,1716349497.0,1716349497.0,138.0,2.392177115696,1383376851822.5369,1383360175742.8596,28.50070627,49531.32934894,3477953968.098557,40995.8113985,2878613330.249422,570399145.5049936,431.25,30281191.085669916,1.0,70217.2546914085,161.43170665419743,8.079433735077794,,,,,19701380.49261845,2712856.67926889,190489348389.51236,20757900.0,544407.0,948276.0,18835543083.7243
2024-05-22,709347.0,53028337.0,1716435002.0,1716435002.0,153.0,2.350508549105,1360904192311.322,1360884325149.7793,21.28417083,29240.1364021,2019759911.2710023,28092.32329743,1940474819.6228845,632399054.8247504,478.125,33026443.32080108,1.0,69074.9141350088,153.7013985331759,3.1822106162723456,,,,,19701858.61760751,2716911.03280486,187670396303.45377,20758019.53125,587003.0,1027489.0,14298552149.2962
2024-05-23,728396.0,53022253.0,1716522188.0,1716522188.0,169.0,2.30342600975,1335008716623.4392,1334986102650.0205,29.88985282,27610.0689324,1870823224.2580552,27419.93453877,1857939959.0911288,706501036.6485612,528.125,35785079.629114896,1.0,67758.7306586791,157.23253825029198,2.068877237437846,,,,,19702386.74257751,2717752.00195656,184151425897.6605,20758151.5625,736406.0,1202188.0,18478056191.2185
2024-05-24,663534.0,53045378.0,1716606497.0,1716606497.0,160.0,2.329942400919,1351795322625.1067,1351773934279.8918,23.29662675,26390.89437777,1810652826.963137,26433.15611213,1813552362.2231376,671140034.0912752,500.0,34304499.1398305,1.0,68608.998279661,159.05011636847053,6.884300642759764,,,,,19702886.74256659,2718296.22483265,186499581013.15228,20758276.5625,739561.0,1185771.0,12171953685.1083
2024-05-25,591356.0,53086426.0,1716695307.0,1716695307.0,160.0,2.351755247843,1365105657154.5444,1365081633862.2896,20.95915897,11222.21981634,777506728.0202025,10767.90640427,746030626.117447,671140034.0912752,500.0,34641396.29880185,1.0,69282.7925976037,159.28816403870542,7.389562880797779,,,,,19703386.74255113,2718999.69840652,188379892177.64597,20758401.5625,844733.0,1249133.0,5647519580.35803
2024-05-26,538911.0,53119220.0,1716782701.0,1716782701.0,168.0,2.321857258415,1348634376225.0068,1348606399838.258,19.45922541,11690.43337383,800151793.5582266,11582.01671491,792731214.5845997,704697038.5139561,525.0,35933628.65045294,1.0,68445.0069532437,154.87312763343792,7.318470524392172,,,,,19703911.74255105,2719472.87425148,186134339787.30017,20758532.8125,852881.0,1220372.0,5805945887.07428
2024-05-27,612909.0,53126703.0,1716870369.0,1716870369.0,123.0,2.349289009693,1366449886995.254,1366436494715.381,22.50732148,15844.21832381,1098761925.2646084,14909.59478145,1033947824.5110308,515938903.7370268,384.375,26655566.490706258,1.0,69347.815260374,146.81115088237178,9.330868172321717,,,,,19704296.11754556,2720966.86301762,188693107346.1453,20758628.90625,549315.0,904583.0,10599944567.7949
